comentario,usuario,fecha,likes,video_id
Pues si compartiendo con los hrmnos de la misma opinión: el TCla fiscal d la nación y los medios de comunicación...todo ya lo han preparado bien...keiko es la primera rata q se fugo o mejor dicho lo ayudaron a largarse y los medios d comunicación se quedaron para darle el primer puntillazo al presidente...,@marydiazzavaleta8929,2022-12-07T20:04:23Z,0,lfG8PiImmsM
lee peor que mi sobrino de 5 años 🤣🤣,@freakseijo,2022-12-07T20:04:00Z,0,lfG8PiImmsM
07/12/2022 : Destitución del presidente José Pedro Castillo terrones.,@Soytupapihero,2022-12-07T20:02:21Z,0,lfG8PiImmsM
jajaja momento xd de la historia,@abelpitaherrera4962,2022-12-07T20:01:11Z,5,lfG8PiImmsM
Ahora gobierna como chavez,@adolfotorres8691,2022-12-07T20:00:38Z,0,lfG8PiImmsM
Mentira le van a creer que presentaba proyectos a favor del país? que muestre las pruebas de sus proyectos de ley debe ternerlos no? es un mitómano miente porque sabe que nadie le pide que pruebe lo que dice solo ha estado coimeando ya salieron las pruebas y no tiene escapatoria,@jacquita1460,2022-12-07T19:59:20Z,0,lfG8PiImmsM
Viva el peru,@59ticotucokanematsu97,2022-12-07T19:58:55Z,10,lfG8PiImmsM
jajajajjj aprendiz de dictardorzuelo... Como le tiemblan las manos. Es un blooper no mas.... Ali esta la sabía asesoría d anibal torres jajajjaj q bruto,@juanandresaguilarlozano8199,2022-12-07T19:58:19Z,0,lfG8PiImmsM
LA MANO COMO L TIEMBLA,@darksouls3698,2022-12-07T19:57:49Z,0,lfG8PiImmsM
Y ahora?.... dónde estás?. -  Arrestado y vacado. Pobre diablo.,@alexgonzalesodar8768,2022-12-07T19:57:28Z,107,lfG8PiImmsM
"Dentro de si mismo está quebrado se puede  ver...
Mucho tiembla su mano al leer ese papel",@aprilpolominaya5618,2022-12-07T19:57:25Z,120,lfG8PiImmsM
"🇵🇪 Ahora vemos que RataDina Boluarte🐉 le dió la espalda a Castillo para tumbarlo y asumir el cargo igual que Vizcarrata le hizo a PPK 🦎🐀🦎🐀
Los Comunistas se arruinan entre ellos🐀",@saludyarmoniaespiritual7455,2022-12-07T19:56:33Z,0,lfG8PiImmsM
Total!! el pollo esta vivo o esta muerto??? 😆😂😆,@internetylibertadfinanciera,2022-12-07T19:56:11Z,0,lfG8PiImmsM
Y así es como empezó la caída de este lamentable presidente el día de hoy 07.12.2022,@carloschire5777,2022-12-07T19:56:10Z,0,lfG8PiImmsM
MA - MA - RRA - CHO,@flavioelnp,2022-12-07T19:55:08Z,0,lfG8PiImmsM
Fuerza presidente no pierda la esperanza.,@daliaquispeataucuri7023,2022-12-07T19:54:24Z,3,lfG8PiImmsM
Vamos viva Perú de todas las sangres,@anthonyrojas6517,2022-12-07T19:53:23Z,22,lfG8PiImmsM
Pedro Alberto Castillo Fujimori  jajaja.,@cesarp46,2022-12-07T19:53:02Z,0,lfG8PiImmsM
A esto quiso llegar la sra. KK y se ha librado de ir a la cárcel  el PUEBLO te apoya Presidente Castillo.,@emiliocordovaseverino5037,2022-12-07T19:52:31Z,3,lfG8PiImmsM
Fuera dictador,@aniraksanchez3982,2022-12-07T19:51:02Z,1,lfG8PiImmsM
Chau kongreso golpistas jajajaja,@anthonyrojas6517,2022-12-07T19:50:52Z,0,lfG8PiImmsM
Que se vayan todos nuevas elecciones,@anselmocajusolsantisteban9287,2022-12-07T19:50:21Z,0,lfG8PiImmsM
"Kongreso kloakas MERCENARIOS FISKALÍA MERKANTILISADO JAJAJAJA POLITIKEROS MÁS NA
FUJIKONSTITUCION 93 NO DA PARA MÁS FÁBRICA DE DELINKUENTES JAJAJA FISKALÍA MERKANTILISADO JAJAJAJA POLITIKEROS KUELLOS BLANKOS DEJEN DE JODER PRENSA DESESPERADO
EL PUEBLO YA NO SE DEJÁ MANIPULAR JAJAJAJA A LLORAR AL CAMPITO MÁS NA",@anthonyrojas6517,2022-12-07T19:49:37Z,0,lfG8PiImmsM
70 proyectos de interés nacional jajaj como dicen el papel soporta todo los pobladores piensas porque dice interes nacional los va a beneficiar cuando la realidad ni saben el contenido de esos proyectos,@darkvanderbal,2022-12-07T19:47:39Z,0,lfG8PiImmsM
Ya todos sabemos lo que viene después la sra presidenta Dina Baluarte lo mismo que hicieron a PPK y luego a Dina le pasará lo mismo que a Vizcarra....así es como  trabajan todos rápidos y furiosos  sin pensar en el Pueblo. ...y el diálogo la democracia y la paz y la gobernabilidad donde está??,@ginal9683,2022-12-07T19:47:33Z,0,lfG8PiImmsM
La división tomada la desactivación de KKongreso está amparada de las fuerzas castrenses? Quien defenderá a UD Sr. Castillo. Quien explica de manera imparcial. Cómo se defendera UD. Ahora que está solo,@abdonrivaspuga4268,2022-12-07T19:47:32Z,0,lfG8PiImmsM
Presidente sigue adelante con la frente en alto el pueblo te respalda.,@marizolllanonina4907,2022-12-07T19:47:15Z,1,lfG8PiImmsM
Por un Perù sin corrupcion cerremos ese CONGRESO NARCO ESTADO DICTATORIAL KAUSACHUN PERÙ CIERRE DEL CONGRESO CORRUPTO MAFIOSO MISERSBLR FUJIMONTECINISTA  .APRISTA Y ALIADOSVIVA EL PERÙ  CARAJO KAUSACHUN PERÙ GRACIAS 🇵🇪🙏🇵🇪SALUDOS DE UNA PERUANA POR EL MUNDO MILANO ITALIA,@rosaberthacontrerasgonzale5118,2022-12-07T19:45:35Z,0,lfG8PiImmsM
Gracias presidente.Arriba Peru,@jesicaalbarez1250,2022-12-07T19:45:05Z,5,lfG8PiImmsM
Jajaja se creen fuji...,@juniorjabo3152,2022-12-07T19:44:45Z,0,lfG8PiImmsM
Jajajajaj  tanto criticaba al chino y hace lo mismo. Gilll,@JonathanYami,2022-12-07T19:44:35Z,0,lfG8PiImmsM
AL MENOS SE FUE APRENDIENDO A LEER,@josephgallardo5660,2022-12-07T19:43:29Z,68,lfG8PiImmsM
AL MENOS SE FUE APRENDIENDO A LEER,@josephgallardo5660,2022-12-07T19:43:16Z,0,lfG8PiImmsM
El tiro le va costar silla ha éste sujeto,@angelkalla8295,2022-12-07T19:42:31Z,0,lfG8PiImmsM
Te quisiste quedar con los derechos de todos,@JoseMolina-il4ce,2022-12-07T19:41:50Z,0,lfG8PiImmsM
bravo asi tiempò era cierre de congresol al peru perjurico  16 meses de avance arriba peru nunca mas los corruptos en nuestra patria pèru,@NICOLAS-jz6sf,2022-12-07T19:41:48Z,1,lfG8PiImmsM
Hermanos peruanos no permitan a la derecha corrupta y privatizadora que se tome el poder los llevarán  a la miseria y pobreza como estamos viviendo hoy en el Ecuador el mismo guión de la derecha corrupta aliada con la prensa corrupta a nivel latinoamericano como sucedió en Brasil Bolivia y concretamente en Ecuador  que se tomaron el poder a través  de ponerle juicio político y sentenciaron con calumnias al vicepresidente Glas.,@josecalva6957,2022-12-07T19:41:11Z,0,lfG8PiImmsM
Pobre diablo,@andresrivera851,2022-12-07T19:40:49Z,0,lfG8PiImmsM
sea quien sea el presidente  ESE CONGRESO ESTÁ LLENO DE CORRUPTOS Y PERSONAS NO PREPARADAS PARA ESOS CARGOS.,@brandonl.aguirreh.3123,2022-12-07T19:40:39Z,35,lfG8PiImmsM
Lárgate paisano nos hiciste quedar mal parados a los más humildes,@calidadtotal2176,2022-12-07T19:40:32Z,0,lfG8PiImmsM
VIVA EL PRESIDENTE PEDRO CASTILLO!!!,@omargomez5387,2022-12-07T19:40:02Z,0,lfG8PiImmsM
Viva pedro castillo terrones,@efrainramos1150,2022-12-07T19:39:48Z,2,lfG8PiImmsM
Sr. Presidente Pedro Ca.stillo el pueblo te apoya.asi se podrá avanzar al país . fuerza presidente Dios te guíe x el bien.,@Marisusan198,2022-12-07T19:39:34Z,6,lfG8PiImmsM
Nos hiciste un gran favor BURRO ....ARRIBA PERU🇵🇪🇵🇪🇵🇪🇵🇪,@Jesus-ww3kb,2022-12-07T19:39:09Z,0,lfG8PiImmsM
SE CAGA DE MIEDOOOOOOO,@johnacb549,2022-12-07T19:38:24Z,0,lfG8PiImmsM
Ahora iniciemos la gran transformación yo si creo en ti mi amado PERÚviva el PERU carajo libre de antiperuanos ahora a las calles para serrar el congreso y antauro al gobierno,@luisrioscasas8358,2022-12-07T19:38:07Z,1,lfG8PiImmsM
Co.o le tiembla la mano,@eduardoibarra2697,2022-12-07T19:37:35Z,1,lfG8PiImmsM
Éste sujeto está comiéndose su propio veneno😂😂😂😂como el mismo hizo con otros,@angelkalla8295,2022-12-07T19:36:32Z,1,lfG8PiImmsM
Es un,@ELBUENKIKINKIKIN,2022-12-07T19:36:18Z,0,lfG8PiImmsM
Toque de queda quién ese personaje que le preparó ese discurso🤔 debió esperar a la votación del congreso 🤔🙈,@elenarosales1265,2022-12-07T19:34:02Z,2,lfG8PiImmsM
Felizmente ya lo vacaron,@rosasalcedoolaya6489,2022-12-07T19:32:17Z,1,lfG8PiImmsM
VIVA EL PERU CARAJO! LLEGÓ LA HORA DE CAMBIO 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,@cordovarmando,2022-12-07T19:31:26Z,3,lfG8PiImmsM
Fuerzas mi Perú amado❤️👈,@keikotango4601,2022-12-07T19:30:40Z,113,lfG8PiImmsM
Presidente acertada decision de cerrar el Congreso demoro mucho tiempo el pueblo sabra responder con su apoyo patriotico,@luisarturosampenalquizar4906,2022-12-07T19:30:05Z,2,lfG8PiImmsM
Quién le preparó ese mensaje le hicieron pisar el palito y encima el abandono de su abogadoy sus ministros realmente indignante,@elenarosales1265,2022-12-07T19:29:35Z,297,lfG8PiImmsM
Puse mis esperanzas en ti ladrón,@SuperCesar1975,2022-12-07T19:29:12Z,16,lfG8PiImmsM
No hay que permitir que estos corruptos fujimoristas sigan en el congreso ...cierre del congreso,@i.7039,2022-12-07T19:28:18Z,0,lfG8PiImmsM
No debió dar ese mensaje debió esperar que el congreso haga su votación cometió infracción a la constitución del 117🤔🙈,@elenarosales1265,2022-12-07T19:28:01Z,0,lfG8PiImmsM
Bien ...que se vayan todos los corruptos empezando por el tribunal constitucional,@i.7039,2022-12-07T19:27:18Z,3,lfG8PiImmsM
Cuantos payasos me hacen reír en los comentarios  de abajo .🤣,@fenix-ef4im,2022-12-07T19:26:29Z,0,lfG8PiImmsM
Como se entera del reclamo ciudadano a lo largo y ancho del pais?,@jorgel.martinez2648,2022-12-07T19:26:28Z,0,lfG8PiImmsM
Cambia manito ya deja de lado el lamento y inferioridad...,@luenroh5173,2022-12-07T19:26:02Z,1,lfG8PiImmsM
NO HABLE DE RACISMO CUANO YA HEMOS TENIDO A TOLEDO OLLANTA Y TODOS FUERON MALOS PRESIDENTES Y NO TIENE NADA QUE VER DE DONDE VENGA USTED SI VA SER UN CORRUPTO IGUAL,@giorgiotv7504,2022-12-07T19:24:32Z,1,lfG8PiImmsM
Para todos quienes comentan a favor de estas decisiones el ex-presidente Castillo ya ha sido vacado y detenido por la policía nacional del Perú por haber realizado un golpe de estado.,@renzoandrade9378,2022-12-07T19:23:40Z,0,lfG8PiImmsM
Ya cerraron el congreso,@mabellunaalipazaga2443,2022-12-07T19:23:28Z,0,lfG8PiImmsM
Bravo  el mejor Presidente del Peru .,@mariali1131,2022-12-07T19:23:24Z,8,lfG8PiImmsM
Buena presidente castillo,@victorvilchezhuaman1666,2022-12-07T19:22:51Z,0,lfG8PiImmsM
Esta loco entro su Espíritu de Chávez o maduro lo tramo,@AlbertoLopez-ie8rw,2022-12-07T19:22:06Z,0,lfG8PiImmsM
"Pobre hombre lo estan utilizando le dieron un papel para que lea que ni el sabe lo que esta diciendo la consigna es la misma  ""NUEVA CONSTITUCION"" eso es lo unico que quieren.  Seguira el mismo destino que los presidente anteriores la carcel me extraña bastante que Vizcarra este pasando piola.",@frankcz,2022-12-07T19:22:01Z,0,lfG8PiImmsM
👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️que El Creador YHVH Bendiga al Presidente Pedro Castillo y al Peru Andino. Viva 🎉 la vida ❤❤❤👏👏🫡🫡🫡Apoyo esta Decisión del Presidente,@Vparks,2022-12-07T19:21:34Z,2,lfG8PiImmsM
Un campesino también puede ser un Satrapa Traidor.,@j.m.vrenacido6342,2022-12-07T19:20:36Z,1,lfG8PiImmsM
Bueno ahora voten informados. Elijan gente que en leyes  en leyes en bien del país,@solssolr5110,2022-12-07T19:20:22Z,0,lfG8PiImmsM
Ya lo detuvieron,@marinamoreno504,2022-12-07T19:20:16Z,38,lfG8PiImmsM
Castillo te tocó perder hermano todavía te escapas -.- ya puess,@chocopilas8382,2022-12-07T19:19:58Z,1,lfG8PiImmsM
Dictador,@laurengomez6684,2022-12-07T19:19:46Z,1,lfG8PiImmsM
"Gracias Presidente Castillo. Desde el 1er día de su presidencia el Congreso sólo se dedicó a vacarlo apoyado por los medios. 
¡Viva el Perú!!!",@julioramonfigueroadelbusto4585,2022-12-07T19:19:26Z,3,lfG8PiImmsM
De INMEDIATO EL DELINCUENTE TIENE QUE ESTAR EN PRISION,@victoralfaro8910,2022-12-07T19:18:41Z,1,lfG8PiImmsM
Esto es inconstitucional.,@chacho2263,2022-12-07T19:18:26Z,11,lfG8PiImmsM
Yeeee te vas ratero!!!  Ahora sube el sol.,@karitas5156,2022-12-07T19:18:15Z,0,lfG8PiImmsM
Buena profe por fin.,@saulpurca7120,2022-12-07T19:17:59Z,2,lfG8PiImmsM
Excelente decisión del gobierno de castillo. Porque el pueblo peruano es quien manda y este es quien decidió por mayoría de votos populares decidió que Pedro castillo sea su presidente. Castillo es el pueblo. y no el congreso corrupto que acudiendo a toda clase de artimañas quieren destituirlo. viva el pueblo peruano 🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹,@JUANRODRIGUEZ-jf1te,2022-12-07T19:17:48Z,1,lfG8PiImmsM
Abajo la izquierda,@Limberxdd,2022-12-07T19:17:41Z,1,lfG8PiImmsM
Hizo lo que el pueblo lo pidió CIERRE DEL KONGRESO! Disculpen los buenos congresistas!,@MariaDiaz-ef9se,2022-12-07T19:16:41Z,0,lfG8PiImmsM
Jajajajaja este presidente es un chiste ahora está preso.,@marcoalbarracinlopez6447,2022-12-07T19:16:13Z,1,lfG8PiImmsM
Regalo de navidad,@solssolr5110,2022-12-07T19:16:12Z,1,lfG8PiImmsM
Que buena noticia felicitaciones,@piuranostalgiadejorgeflore3720,2022-12-07T19:15:45Z,16,lfG8PiImmsM
Hay están los resultados de colocar presidentes que sólo quieren improvisar.,@josecardenas2676,2022-12-07T19:15:25Z,81,lfG8PiImmsM
Bien presidente ahora nos toca çosta sierra y selva es. Hora de luchar vamos carajo,@luzelena6215,2022-12-07T19:15:08Z,2,lfG8PiImmsM
💪💪💪👍🌺🌺🎉🎉🎉🙏,@liradinaaguilarmontalvan3254,2022-12-07T19:14:28Z,7,lfG8PiImmsM
Luchar hermanos (as.) Por el País bien Presidente.,@gliceriariverasoto6935,2022-12-07T19:14:19Z,4,lfG8PiImmsM
Bravo que bien que sierre el congreso y haga una nueva constitución,@lizbethrosmeryninamamani1037,2022-12-07T19:14:16Z,0,lfG8PiImmsM
Ni en su último discurso aprendió a leer bien esta bestia,@juandiegootero2322,2022-12-07T19:14:06Z,6,lfG8PiImmsM
Ya está detenido el ex presidente Castillo también deberían destituir a los congresistas,@isabelmanzano6456,2022-12-07T19:12:33Z,2,lfG8PiImmsM
Bien Presidente el pueblo solo purblo esta con tigo,@gliceriariverasoto6935,2022-12-07T19:11:44Z,1,lfG8PiImmsM
Cayó el dictador,@DavidRodriguez-lb9nm,2022-12-07T19:10:27Z,18,lfG8PiImmsM
Que tipo tan NECIO de mrda...nadie te cree...donde esta los 150 millones que ofrecieron con CHIBOLIN....vete mrda,@Elmasqueguaya,2022-12-07T19:10:19Z,1,lfG8PiImmsM
Este tiene que ir preso terruco,@Ivan-rr1ci,2022-12-07T19:10:13Z,1,lfG8PiImmsM
ARRIBA PERÚ  SEÑOR PRESIDENTE PEDRO CASTILLO EL PUEBLO PERUANO ESTÁ CON USTED EL PUEBLO PERUANO AHORA HACER RESPETAR NUESTROS DERECHOS COMO CIUDADANOS,@valentinapalmahuaman6593,2022-12-07T19:10:01Z,4,lfG8PiImmsM
Esta bien carajo,@miguelangellujanhuaman2889,2022-12-07T19:09:14Z,0,lfG8PiImmsM
QUE LO CAPTUREN AL SEDICIOSO CASTILLO ANTES QUE SE FUGUE DONDE SUS AMIGUETES MADURO Y EVO..,@paladin2978,2022-12-07T19:08:21Z,1,lfG8PiImmsM
Que bueno ... Está noticia es exelente .bravo.  bravo..,@liradinaaguilarmontalvan3254,2022-12-07T19:08:12Z,23,lfG8PiImmsM
Adelante señor presidente castillo es necesario un nuevo congreso para el Perú.,@isaiaslopezgonzalez4672,2022-12-07T19:07:28Z,1,lfG8PiImmsM
El pueblo está con usted presidente castillo,@aurazaraterosillo4415,2022-12-07T19:06:57Z,2,lfG8PiImmsM
UD es l nefasto no hizo nada nunca por mejorar ni a los colegios .por más q era dueño .pero hoy q casi están a punto de probarlo culpable si es dueño y puede hacer lo q se l da la gana y la gente q lo apoya no se sienta a pensar por no antes y resien ahora .por q no ISO esto si el podía y solo hace ésto.,@valeriaticona9386,2022-12-07T19:06:36Z,0,lfG8PiImmsM
"ARRIVA PERU. EL PUEBLO UNIDO JAMAS SERA VENCIDO COMPATRIOTAS SIGAMOS LUCHANDO  POR UN PERÙ LIBRE DE KORRUPCION.
LA DECISION ERA JUSTO Y NECESARIO  PROFESOR PEDRO CASTILLO TERRONES PRESIDENTE DEL PUEBLO PERUANO.",@luisaarias9214,2022-12-07T19:06:29Z,0,lfG8PiImmsM
YA ERA TIEMPO QUE SE CIERRE EL CONGRESO FELICITACIONES SEÑOR PEDRO CASTILLO POR HABER  CERRADO EL CONGRESO,@valentinapalmahuaman6593,2022-12-07T19:06:21Z,1,lfG8PiImmsM
Me gusta el estado de derecho y la democracia plena; pero no había otro camino los congresistas hicieron la vida imposible al presidente Castillo. No había otro camino...,@constantinoapolino6987,2022-12-07T19:05:36Z,0,lfG8PiImmsM
excelente hasta por fin pero no solo disolver sino de castigar a las personas que se enriquecieron ilícitamente y crear leyes para que las personas que entraran sean investigadas en cualquier momento y no tengan inmunidad y tambien pena de muerte  a criminales que aya en el peru !!!,@kingmaximo933,2022-12-07T19:05:23Z,15,lfG8PiImmsM
Muy bien Presidente Castillo! Tiene el apoyo de la mayoria del Pueblo!,@dreams8361,2022-12-07T19:04:51Z,3,lfG8PiImmsM
Fuerza Presidente 💪💪💪💪 cierre el congreso,@anagalindogalindocenteno2650,2022-12-07T19:04:34Z,1,lfG8PiImmsM
La oposición sabe que no tiene base pero insisten a toda costa en vacancia presidente castillo estoy contigo póngase fuerte UD es como el roble palo de fuerza infernal resiste el azote de la cruel tempestad,@orlandosaavedra1189,2022-12-07T19:04:24Z,1,lfG8PiImmsM
Se va preso 😂,@diegohiga605,2022-12-07T19:04:22Z,1,lfG8PiImmsM
Estos congredesistas  solo an defendidos con unñas y dientes.sus propios intereses,@martamontanezdelacrurz8290,2022-12-07T19:04:09Z,0,lfG8PiImmsM
"Pueblo todos a votar a esos ratas .
Sienten que an ganado pisando los talones de un pobre.",@martamontanezdelacrurz8290,2022-12-07T19:03:24Z,0,lfG8PiImmsM
BIEN PRESIDENTE  UN PUNTO DE ORO PARA TI CONFIA EN DIOS Y TODO ESTARA BIEN,@angelaescalante4650,2022-12-07T19:03:07Z,2,lfG8PiImmsM
Excelente ..CIERRE EL CONGRESO PRESIDENTE .....CONGRESO OBSTRUCCIONISTA,@raquelsanchezcachay276,2022-12-07T19:02:02Z,0,lfG8PiImmsM
Felicitaciones al presidente era muy necesaria una medida de estás. Fuera kongresistas golpistas a su casa chacra o la calle q' se ganen la vida como la gran mayoría de peruanos lo hacemos!!!,@juliavelasquezosorio2067,2022-12-07T19:01:40Z,1,lfG8PiImmsM
Ya era tiempo de cerrar este congreso que  no está ala altura de la realidad peruana,@justoacerocerron1372,2022-12-07T19:00:59Z,0,lfG8PiImmsM
No pudiste salir por la puerta grande del palaciollamando a nuevas elecciones y sacar al congreso.,@elhijodelcuzco2946,2022-12-07T18:58:39Z,1,lfG8PiImmsM
Castillo como hablas de monopolios y oligopolios si no sabes la definición y lee bien tu papel ya estarás en la embajada de algún país escondido.,@erneztto6,2022-12-07T18:57:11Z,1,lfG8PiImmsM
Ahora como pueblo nos toca apoyar y defender a nuestro presidente que lo único que quiere es pelear por el PUEBLO.,@pattysalazar2548,2022-12-07T18:57:07Z,6,lfG8PiImmsM
Bien presidente la derecha no lo deja gobernar ya basta al racismo. Grande Perú. Afuera congreso,@rebecamanosalvas3623,2022-12-07T18:57:04Z,0,lfG8PiImmsM
"Mientras en el Congreso votan para aferrarse al cargo y a la mamadera del Estado sin trabajar.
Un asco.",@maxalmendras7861,2022-12-07T18:56:54Z,0,lfG8PiImmsM
Te felicito hace tiempo debías hacerlo los congresistas no son normales .,@carlosarturoolivamoreno7032,2022-12-07T18:56:53Z,0,lfG8PiImmsM
FUERZA PRESIDENTE YA SABEMOS QUE LOS CONGREDELINCUENTES TRATARAN DE A COMO SEA ATRINCHERARSE A LA GOBERNABILIDAD,@vsjavicho1231,2022-12-07T18:56:38Z,0,lfG8PiImmsM
Nuevas elecciones congresales i nuestra Patria se desarrollara acabando con la Korrupcion 🇵🇪,@martinparedes5272,2022-12-07T18:56:03Z,3,lfG8PiImmsM
VIVA PERU🇵🇪VIVA CASTILLO 🇵🇪KAUSACHUN PERÚ 🇵🇪JALLALLA PERÚ 🇵🇪,@martinparedes5272,2022-12-07T18:55:15Z,3,lfG8PiImmsM
Burrroooo,@maraayala6651,2022-12-07T18:55:07Z,0,lfG8PiImmsM
"Viva el Perú. 
Cárcel a los golpistas
Rumbo al desarrollo de nuestro pais.",@maxalmendras7861,2022-12-07T18:54:27Z,7,lfG8PiImmsM
Por fin se hizo justicia bien hecho mi presidente,@caldas121,2022-12-07T18:53:49Z,4,lfG8PiImmsM
Aprendan a leer la contitucion x respeten las instituciones me da verguenza ajenas leer estos comentarios por eso estamos como estamos. la ignoracion en su maximo esplendor de mi peru se lee aqui abajo,@eduk6674,2022-12-07T18:52:03Z,1,lfG8PiImmsM
Ahora los choros corriendo van a entregar sus armas 😂😂😂😂 en que planeta vive,@GherssonAtahuaHernandez,2022-12-07T18:51:24Z,0,lfG8PiImmsM
Eso era hace rato pero todas maneras nunca es tarde,@ronallopez5165,2022-12-07T18:50:32Z,5,lfG8PiImmsM
Jajaja oe este se cree Fujimori para hacer todo esto de verdad la ignorancia es atrevida,@GherssonAtahuaHernandez,2022-12-07T18:50:19Z,1,lfG8PiImmsM
Viva Pedro Castillo,@antonioquispemacuri1259,2022-12-07T18:50:12Z,1,lfG8PiImmsM
Ahora hacia adelante Sr. Presidente Pedro Castillo con la nueva Constitucion el Peru sera potencia MUNDIAL.,@eduardopalomino4127,2022-12-07T18:49:33Z,3,lfG8PiImmsM
ERA HORA DE CERRAR ESA CLOACA...BIEN HECHO👏 🇵🇪🇵🇪🇵🇪👏,@rossiobispo,2022-12-07T18:49:22Z,8,lfG8PiImmsM
Lo mejor qué pudo haber hecho presidente!!! 💪,@edgarmesa4639,2022-12-07T18:49:16Z,11,lfG8PiImmsM
Bien sr presidente ya era hora  el pueblo esta contigo sr presidente,@freddycuela9824,2022-12-07T18:48:54Z,6,lfG8PiImmsM
Es normal que este nervioso ya que esto le cotará la carcel cuando deje de ser presidente,@groverpolancoestevez156,2022-12-07T18:47:38Z,0,lfG8PiImmsM
Ya pues!!! Por favor que sea el último mensaje de este tipo. Discriminación??? Sigue con lo mismo.,@richardfinquin2744,2022-12-07T18:47:33Z,1,lfG8PiImmsM
Cómo tiembla,@eddison4784,2022-12-07T18:46:06Z,1,lfG8PiImmsM
Congresistas de mrd a la calle,@urlcast5297,2022-12-07T18:45:05Z,0,lfG8PiImmsM
Brabo,@joseangelvasquezbautista1576,2022-12-07T18:44:52Z,1,lfG8PiImmsM
Tienes mi total apoyo Castillo,@gianlucalopez2434,2022-12-07T18:44:03Z,6,lfG8PiImmsM
👏👏👏👏👏,@warmisitaykuni,2022-12-07T18:42:49Z,5,lfG8PiImmsM
Cómo le tiembla la mano,@joshuavasquez5847,2022-12-07T18:42:40Z,3,lfG8PiImmsM
el pueblo  te  apoya   presidente,@leydydiasvillanueva7416,2022-12-07T18:41:14Z,3,lfG8PiImmsM
Hace tiempo era. Mucho demoraste sr presidente. Ya a echarle ganas y cambios sustanciales en el país .,@carlosfloresrodriguez2670,2022-12-07T18:41:08Z,1,lfG8PiImmsM
Que viva el Perú,@elianasilviagonzalesguerre1733,2022-12-07T18:40:38Z,12,lfG8PiImmsM
SIGA ADELANTE SEÑOR PRESIDENTE EL PUEBLO LO APOYA  FUERZAS MUCHA FUERZA VIVA E L  PERU,@anaclemenciasalinas634,2022-12-07T18:39:46Z,10,lfG8PiImmsM
GRACIAS CASTILLO ..,@messilionel8357,2022-12-07T18:39:26Z,5,lfG8PiImmsM
Muy bien castillo buena decicion,@williamquintana4299,2022-12-07T18:38:11Z,4,lfG8PiImmsM
Muy bien presidente pedro castillo la gente te respalda,@limberrios9738,2022-12-07T18:37:31Z,13,lfG8PiImmsM
Bien hecho presidente todo el Perú consiente y no ignorante respalda esta decisión ya basta de empresas dueños del Perú que solo hostigan y mantiene al país atados de manos y pies como ud dice viva el Perú,@henryquispehuamani8672,2022-12-07T18:36:07Z,8,lfG8PiImmsM
Que tonto es castillo debió presentar la cuestión de confianza sobre la vacancia y ahí si le negaba la confianza lo disolvia,@bigointegro3881,2022-12-07T18:34:52Z,18,lfG8PiImmsM
Muy bien echo señor presidente,@miguelfacundo7686,2022-12-07T18:34:44Z,3,lfG8PiImmsM
Adelante con su decisión  Sr. Presidente Castillo,@orfiliapadilla4964,2022-12-07T18:33:58Z,12,lfG8PiImmsM
estoy con castillo en este caso,@stereouo,2022-12-07T18:33:27Z,13,lfG8PiImmsM
A esos congresistas quien les dijo que pueden tomar decisiones XD... Ellos son simple voceros de sus pueblos en qué momento se rompió esa línea ... Xd...,@ServiTecSatipo,2022-12-07T18:33:10Z,1,lfG8PiImmsM
Bien,@orfiliapadilla4964,2022-12-07T18:32:52Z,1,lfG8PiImmsM
Bye Bye Kongreso,@henrymiltonmamaniflores3342,2022-12-07T18:32:14Z,1,lfG8PiImmsM
Peruanos Bienvenidos al Castrismo...Van a lamentarlo,@jorgel.martinez2648,2022-12-07T18:30:41Z,0,lfG8PiImmsM
Congreso i castillo afuera ahora,@fernandosegoviaolarte1515,2022-12-07T18:29:50Z,0,lfG8PiImmsM
Los congresistas deben abandonar el hemiciclo de inmediato,@fernandosegoviaolarte1515,2022-12-07T18:27:57Z,1,lfG8PiImmsM
Castillo va a huir.....,@TIGER-jm5rz,2022-12-07T18:27:20Z,1,lfG8PiImmsM
Mi apoyo total señor presidente Castillo,@llhazminseperakhuanuco1677,2022-12-07T18:27:13Z,10,lfG8PiImmsM
Hola que triste día para el Perú volvemos a lo mismo por favor compatriotas si realmente creemos en algo oremos a Dios que es el único que puede sanar esta tierra el maligno  trata de malograr este bello país  por favor al menos  miremos al cielo se que Dios obrara para bien sacara lo mejor para País solo Dios pone Dios quita.  2 Crónicas 7:14  Si se humillare mi pueblo sobre el cual mi nombre es invocado y oraren y buscaren mi rostro y se convirtieren de sus malos caminos; entonces yo oiré desde los cielos y perdonaré sus pecados y sanaré su tierra.,@sandrechavez6881,2022-12-07T18:26:55Z,7,lfG8PiImmsM
Por fin,@tachisanz1644,2022-12-07T18:26:54Z,5,lfG8PiImmsM
Solo resta que te lleven preso por corrupto.,@MrJcarlossd,2022-12-07T18:26:39Z,1,lfG8PiImmsM
